ISO,intervention,value
FJI,NC_mstIpratropiumInhaler,3.5
FJI,NC_mstSmokingCessation,15.0
FJI,NC_mstSmokingCessation,15.0
FJI,NC_mstInhaledSalbutamol,11.0
FJI,NC_mstAntibiotics,5.0
FJI,NC_mstOralPrednisolone,5.0
FJI,NC_mstOxygenConcentration24to28,5.0
FJI,NC_mstOxygenConcentration24to28,5.0
FJI,NC_mstLowDoseOralTheophylline,9.5
FJI,NC_mstIpratropiumInhaler,3.5
FJI,NC_mstSmokingCessation,15.0
FJI,NC_mstSmokingCessation,15.0
FJI,NC_mstInhaledSalbutamol,11.0
FJI,NC_mstAntibiotics,5.0
FJI,NC_mstOralPrednisolone,5.0
FJI,NC_mstOxygenConcentration24to28,5.0
FJI,NC_mstOxygenConcentration24to28,5.0
FJI,NC_mstTheopPlusBeclom,36.0
FJI,NC_mstOralPrednisTheopPlusBeclom,36.0
FJI,NC_mstInhaleShortactingBeta,95.0
FJI,NC_mstLowDoseBeclom,36.0
FJI,NC_mstLowDoseBeclom,36.0
FJI,NC_mstHighDoseBeclom,95.0
FJI,NC_mstAsthmaOralPrednisolone,5.0
FJI,NC_mstTheopPlusBeclom,36.0
FJI,NC_mstOralPrednisTheopPlusBeclom,36.0
FJI,NC_mstInhaleShortactingBeta,95.0
FJI,NC_mstLowDoseBeclom,36.0
FJI,NC_mstLowDoseBeclom,36.0
FJI,NC_mstHighDoseBeclom,95.0
FJI,NC_mstAsthmaOralPrednisolone,5.0
FJI,NC_mstACEinhibitors,5.0
FJI,NC_mstACEinhibitors,5.0
FJI,NC_mstPreventBldPrsr160lt30,5.0
FJI,NC_mstPreventBldPrsr160lt30,5.0
FJI,NC_mstPreventBldPrsr140lt30,5.0
FJI,NC_mstPreventBldPrsr140lt30,5.0
FJI,NC_mstPreventCholest8lt30,5.0
FJI,NC_mstPreventCholest8lt30,5.0
FJI,NC_mstPreventCholest6lt30,5.0
FJI,NC_mstPreventCholest6lt30,5.0
FJI,NC_mstPreventTR20,5.0
FJI,NC_mstPreventTR20,5.0
FJI,NC_mstPreventBldPrsr160lt20,5.0
FJI,NC_mstPreventBldPrsr160lt20,5.0
FJI,NC_mstPreventBldPrsr140lt20,5.0
FJI,NC_mstPreventBldPrsr140lt20,5.0
FJI,NC_mstPreventCholest8lt20,5.0
FJI,NC_mstPreventCholest8lt20,5.0
FJI,NC_mstPreventCholest6lt20,5.0
FJI,NC_mstPreventCholest6lt20,5.0
FJI,NC_mstPreventNonDiabTRlt10,5.0
FJI,NC_mstPreventNonDiabTRlt10,0.0
FJI,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
FJI,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
FJI,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
FJI,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
FJI,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
FJI,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
FJI,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
FJI,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
FJI,NC_mstPreventNonDiabSBPgt130,5.0
FJI,NC_mstPreventNonDiabSBPgt130,5.0
FJI,NC_mstPreventDiabSBPgt140,5.0
FJI,NC_mstPreventDiabSBPgt140,5.0
FJI,NC_mstPreventNonDiabSBPgt140,5.0
FJI,NC_mstPreventNonDiabSBPgt140,5.0
FJI,NC_mstPreventDiabSBPgt130,5.0
FJI,NC_mstPreventDiabSBPgt130,5.0
FJI,NC_mstPreventDiabStatinsAgegt40,5.0
FJI,NC_mstPreventDiabStatinsAgegt40,5.0
FJI,NC_mstACEinhibitors,5.0
FJI,NC_mstACEinhibitors,5.0
FJI,NC_mstPreventBldPrsr160lt30,5.0
FJI,NC_mstPreventBldPrsr160lt30,5.0
FJI,NC_mstPreventBldPrsr140lt30,5.0
FJI,NC_mstPreventBldPrsr140lt30,5.0
FJI,NC_mstPreventCholest8lt30,5.0
FJI,NC_mstPreventCholest8lt30,5.0
FJI,NC_mstPreventCholest6lt30,5.0
FJI,NC_mstPreventCholest6lt30,5.0
FJI,NC_mstPreventTR20,5.0
FJI,NC_mstPreventTR20,5.0
FJI,NC_mstPreventBldPrsr160lt20,5.0
FJI,NC_mstPreventBldPrsr160lt20,5.0
FJI,NC_mstPreventBldPrsr140lt20,5.0
FJI,NC_mstPreventBldPrsr140lt20,5.0
FJI,NC_mstPreventCholest8lt20,5.0
FJI,NC_mstPreventCholest8lt20,5.0
FJI,NC_mstPreventCholest6lt20,5.0
FJI,NC_mstPreventCholest6lt20,5.0
FJI,NC_mstPreventNonDiabTRlt10,5.0
FJI,NC_mstPreventNonDiabTRlt10,0.0
FJI,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
FJI,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
FJI,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
FJI,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
FJI,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
FJI,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
FJI,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
FJI,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
FJI,NC_mstPreventNonDiabSBPgt130,5.0
FJI,NC_mstPreventNonDiabSBPgt130,5.0
FJI,NC_mstPreventDiabSBPgt140,5.0
FJI,NC_mstPreventDiabSBPgt140,5.0
FJI,NC_mstPreventNonDiabSBPgt140,5.0
FJI,NC_mstPreventNonDiabSBPgt140,5.0
FJI,NC_mstPreventDiabSBPgt130,5.0
FJI,NC_mstPreventDiabSBPgt130,5.0
FJI,NC_mstPreventDiabStatinsAgegt40,5.0
FJI,NC_mstPreventDiabStatinsAgegt40,5.0
VEN,NC_mstARF_PrimaryPrevention,10.0
VEN,NC_mstARF_SecondaryPrevention,10.0
VEN,NC_mstARF_SecondaryPrevention,10.0
VEN,NC_mstRHD_ValveSurgery,10.0
VEN,NC_mstARF_PrimaryPrevention,12.0
VEN,NC_mstARF_SecondaryPrevention,12.0
VEN,NC_mstARF_SecondaryPrevention,12.0
VEN,NC_mstRHD_ValveSurgery,10.0
VEN,NC_mstTreatPostAcuteIHDComb,5.0
VEN,NC_mstTreatPostAcuteStrokeComb,5.0
VEN,NC_mstEliminateTransFats,5.0
VEN,NC_mstEliminateTransFats,5.0
VEN,NC_mstAspirin,5.0
VEN,NC_mstAspirin,5.0
VEN,NC_mstAspirinAspirinAndTrombolysis,5.0
VEN,NC_mstAspirinAspirinAndTrombolysis,5.0
VEN,NC_mstAspirinAndClopidro,5.0
VEN,NC_mstAspirinAndClopidro,5.0
VEN,NC_mstPCIAndAspirinAndClopidro,5.0
VEN,NC_mstPCIAndAspirinAndClopidro,5.0
VEN,NC_mstTreatMechanicalTrombStroke,5.0
VEN,NC_mstTreatMechanicalTrombStroke,5.0
VEN,NC_mstTreatIntravTrombStroke,5.0
VEN,NC_mstTreatIntravTrombStroke,5.0
VEN,NC_mstTreatStrokeAcuteAspirin,5.0
VEN,NC_mstMaxInterv,5.0
VEN,NC_mstTreatPostAcuteIHDComb,5.0
VEN,NC_mstTreatPostAcuteStrokeComb,5.0
VEN,NC_mstEliminateTransFats,5.0
VEN,NC_mstEliminateTransFats,5.0
VEN,NC_mstAspirin,5.0
VEN,NC_mstAspirin,5.0
VEN,NC_mstAspirinAspirinAndTrombolysis,5.0
VEN,NC_mstAspirinAspirinAndTrombolysis,5.0
VEN,NC_mstAspirinAndClopidro,5.0
VEN,NC_mstAspirinAndClopidro,5.0
VEN,NC_mstPCIAndAspirinAndClopidro,5.0
VEN,NC_mstPCIAndAspirinAndClopidro,5.0
VEN,NC_mstTreatMechanicalTrombStroke,5.0
VEN,NC_mstTreatMechanicalTrombStroke,5.0
VEN,NC_mstTreatIntravTrombStroke,5.0
VEN,NC_mstTreatIntravTrombStroke,5.0
VEN,NC_mstTreatStrokeAcuteAspirin,5.0
VEN,NC_mstMaxInterv,5.0
VEN,NC_mstStdGlycControl,20.0
VEN,NC_mstStdGlycControl,20.0
VEN,NC_mstStdGlycControl,20.0
VEN,NC_mstIntsvGlycControl,5.0
VEN,NC_mstIntsvGlycControl,5.0
VEN,NC_mstIntsvGlycControl,20.0
VEN,NC_mstRetinopathyScrn,10.0
VEN,NC_mstNeuropathyScr,10.0
VEN,NC_mstNephropathyScr,10.0
VEN,NC_mstStdGlycControl,20.0
VEN,NC_mstStdGlycControl,20.0
VEN,NC_mstStdGlycControl,20.0
VEN,NC_mstIntsvGlycControl,5.0
VEN,NC_mstIntsvGlycControl,5.0
VEN,NC_mstIntsvGlycControl,20.0
VEN,NC_mstRetinopathyScrn,10.0
VEN,NC_mstNeuropathyScr,10.0
VEN,NC_mstNephropathyScr,10.0
VEN,NC_mstAntiDeprIntensPsychNEW,5.0
VEN,NC_mstAntiDeprIntensPsychNEW,5.0
VEN,NC_mstAntiDeprIntensPsychNEW,5.0
VEN,NC_mstAntiDeprIntensPsychREC,1.0
VEN,NC_mstAntiDeprIntensPsychREC,1.0
VEN,NC_mstAntiDeprIntensPsychREC,1.0
VEN,NC_mstAntiDepBasicPsychMild,5.0
VEN,NC_mstAntiDepBasicPsychMild,5.0
VEN,NC_mstAntiDepBasicPsychModerate,10.0
VEN,NC_mstAntiDepBasicPsychModerate,10.0
VEN,NC_mstAntiDepInten,5.0
VEN,NC_mstAntiDepInten,5.0
VEN,NC_mstAntiDeprIntensPsychNEW,5.0
VEN,NC_mstAntiDeprIntensPsychNEW,5.0
VEN,NC_mstAntiDeprIntensPsychNEW,5.0
VEN,NC_mstAntiDeprIntensPsychREC,1.0
VEN,NC_mstAntiDeprIntensPsychREC,1.0
VEN,NC_mstAntiDeprIntensPsychREC,1.0
VEN,NC_mstAntiDepBasicPsychMild,5.0
VEN,NC_mstAntiDepBasicPsychMild,5.0
VEN,NC_mstAntiDepBasicPsychModerate,10.0
VEN,NC_mstAntiDepBasicPsychModerate,10.0
VEN,NC_mstAntiDepInten,5.0
VEN,NC_mstAntiDepInten,5.0
VEN,NC_mstPerinatalPsySoc,10.0
VEN,NC_mstPerinatalPsySoc,10.0
VEN,NC_mstAntiDepBasicPsychMild,5.0
VEN,NC_mstAntiDepBasicPsychMild,5.0
VEN,NC_mstAntiDepBasicPsychModerate,10.0
VEN,NC_mstAntiDepBasicPsychModerate,10.0
VEN,NC_mstAntiDepInten,5.0
VEN,NC_mstAntiDepInten,5.0
VEN,NC_mstAntiDepBasicPsychMild,5.0
VEN,NC_mstAntiDepBasicPsychMild,5.0
VEN,NC_mstAntiDepBasicPsychModerate,10.0
VEN,NC_mstAntiDepBasicPsychModerate,10.0
VEN,NC_mstAntiDepInten,5.0
VEN,NC_mstAntiDepInten,5.0
VEN,NC_mstAntiPsychBasic,20.0
VEN,NC_mstAntiPsychInten,5.0
VEN,NC_mstAntiPsychBasic,20.0
VEN,NC_mstAntiPsychInten,5.0
VEN,NC_mstMoodStableBasicPsych,20.0
VEN,NC_mstMoodStableIntensivePsych,5.0
VEN,NC_mstMoodStableIntensivePsych,5.0
VEN,NC_mstMoodStableBasicPsych,20.0
VEN,NC_mstMoodStableIntensivePsych,5.0
VEN,NC_mstMoodStableIntensivePsych,5.0
VEN,NC_mstAntiEpiBasic,40.0
VEN,NC_mstAntiEpiBasic,40.0
VEN,NC_mstAntiEpiBasic,40.0
VEN,NC_mstAntiEpiBasic,40.0
VEN,NC_mstAlcAssess,5.0
VEN,NC_mstAlcWithdrawl,5.0
VEN,NC_mstAlcRelapsePrevnt,5.0
VEN,NC_mstAlcAssess,5.0
VEN,NC_mstAlcWithdrawl,5.0
VEN,NC_mstAlcRelapsePrevnt,5.0
VEN,NC_mstFamPsychoEdu,5.0
VEN,NC_mstFamPsychoEdu,5.0
VEN,NC_mstFamPsychoEdu,5.0
VEN,NC_mstMethylphenidateMed,5.0
VEN,NC_mstFamPsychoEdu,5.0
VEN,NC_mstMethylphenidateMed,5.0
VEN,NC_mstLowDoseOralTheophylline,19.0
VEN,NC_mstIpratropiumInhaler,7.0
VEN,NC_mstSmokingCessation,30.0
VEN,NC_mstSmokingCessation,30.0
VEN,NC_mstInhaledSalbutamol,22.0
VEN,NC_mstAntibiotics,5.0
VEN,NC_mstOralPrednisolone,10.0
VEN,NC_mstOxygenConcentration24to28,10.0
VEN,NC_mstOxygenConcentration24to28,10.0
VEN,NC_mstLowDoseOralTheophylline,19.0
VEN,NC_mstIpratropiumInhaler,7.0
VEN,NC_mstSmokingCessation,30.0
VEN,NC_mstSmokingCessation,30.0
VEN,NC_mstInhaledSalbutamol,22.0
VEN,NC_mstAntibiotics,5.0
VEN,NC_mstOralPrednisolone,10.0
VEN,NC_mstOxygenConcentration24to28,10.0
VEN,NC_mstOxygenConcentration24to28,10.0
VEN,NC_mstTheopPlusBeclom,36.0
VEN,NC_mstOralPrednisTheopPlusBeclom,36.0
VEN,NC_mstInhaleShortactingBeta,95.0
VEN,NC_mstLowDoseBeclom,36.0
VEN,NC_mstLowDoseBeclom,36.0
VEN,NC_mstHighDoseBeclom,95.0
VEN,NC_mstAsthmaOralPrednisolone,5.0
VEN,NC_mstTheopPlusBeclom,36.0
VEN,NC_mstOralPrednisTheopPlusBeclom,36.0
VEN,NC_mstInhaleShortactingBeta,95.0
VEN,NC_mstLowDoseBeclom,36.0
VEN,NC_mstLowDoseBeclom,36.0
VEN,NC_mstHighDoseBeclom,95.0
VEN,NC_mstAsthmaOralPrednisolone,5.0
VEN,NC_mstACEinhibitors,5.0
VEN,NC_mstACEinhibitors,5.0
VEN,NC_mstPreventBldPrsr160lt30,5.0
VEN,NC_mstPreventBldPrsr160lt30,5.0
VEN,NC_mstPreventBldPrsr140lt30,5.0
VEN,NC_mstPreventBldPrsr140lt30,5.0
VEN,NC_mstPreventCholest8lt30,5.0
VEN,NC_mstPreventCholest8lt30,5.0
VEN,NC_mstPreventCholest6lt30,5.0
VEN,NC_mstPreventCholest6lt30,5.0
VEN,NC_mstPreventTR20,5.0
VEN,NC_mstPreventTR20,5.0
VEN,NC_mstPreventBldPrsr160lt20,5.0
VEN,NC_mstPreventBldPrsr160lt20,5.0
VEN,NC_mstPreventBldPrsr140lt20,5.0
VEN,NC_mstPreventBldPrsr140lt20,5.0
VEN,NC_mstPreventCholest8lt20,5.0
VEN,NC_mstPreventCholest8lt20,5.0
VEN,NC_mstPreventCholest6lt20,5.0
VEN,NC_mstPreventCholest6lt20,5.0
VEN,NC_mstPreventNonDiabTRlt10,5.0
VEN,NC_mstPreventNonDiabTRlt10,0.0
VEN,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
VEN,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
VEN,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
VEN,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
VEN,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
VEN,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
VEN,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
VEN,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
VEN,NC_mstPreventNonDiabSBPgt130,5.0
VEN,NC_mstPreventNonDiabSBPgt130,5.0
VEN,NC_mstPreventDiabSBPgt140,5.0
VEN,NC_mstPreventDiabSBPgt140,5.0
VEN,NC_mstPreventNonDiabSBPgt140,5.0
VEN,NC_mstPreventNonDiabSBPgt140,5.0
VEN,NC_mstPreventDiabSBPgt130,5.0
VEN,NC_mstPreventDiabSBPgt130,5.0
VEN,NC_mstPreventDiabStatinsAgegt40,5.0
VEN,NC_mstPreventDiabStatinsAgegt40,5.0
VEN,NC_mstACEinhibitors,5.0
VEN,NC_mstACEinhibitors,5.0
VEN,NC_mstPreventBldPrsr160lt30,5.0
VEN,NC_mstPreventBldPrsr160lt30,5.0
VEN,NC_mstPreventBldPrsr140lt30,5.0
VEN,NC_mstPreventBldPrsr140lt30,5.0
VEN,NC_mstPreventCholest8lt30,5.0
VEN,NC_mstPreventCholest8lt30,5.0
VEN,NC_mstPreventCholest6lt30,5.0
VEN,NC_mstPreventCholest6lt30,5.0
VEN,NC_mstPreventTR20,5.0
VEN,NC_mstPreventTR20,5.0
VEN,NC_mstPreventBldPrsr160lt20,5.0
VEN,NC_mstPreventBldPrsr160lt20,5.0
VEN,NC_mstPreventBldPrsr140lt20,5.0
VEN,NC_mstPreventBldPrsr140lt20,5.0
VEN,NC_mstPreventCholest8lt20,5.0
VEN,NC_mstPreventCholest8lt20,5.0
VEN,NC_mstPreventCholest6lt20,5.0
VEN,NC_mstPreventCholest6lt20,5.0
VEN,NC_mstPreventNonDiabTRlt10,5.0
VEN,NC_mstPreventNonDiabTRlt10,0.0
VEN,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
VEN,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
VEN,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
VEN,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
VEN,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
VEN,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
VEN,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
VEN,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
VEN,NC_mstPreventNonDiabSBPgt130,5.0
VEN,NC_mstPreventNonDiabSBPgt130,5.0
VEN,NC_mstPreventDiabSBPgt140,5.0
VEN,NC_mstPreventDiabSBPgt140,5.0
VEN,NC_mstPreventNonDiabSBPgt140,5.0
VEN,NC_mstPreventNonDiabSBPgt140,5.0
VEN,NC_mstPreventDiabSBPgt130,5.0
VEN,NC_mstPreventDiabSBPgt130,5.0
VEN,NC_mstPreventDiabStatinsAgegt40,5.0
VEN,NC_mstPreventDiabStatinsAgegt40,5.0
GNQ,NC_mstARF_PrimaryPrevention,10.0
GNQ,NC_mstARF_SecondaryPrevention,10.0
GNQ,NC_mstARF_SecondaryPrevention,10.0
GNQ,NC_mstRHD_ValveSurgery,10.0
GNQ,NC_mstARF_PrimaryPrevention,12.0
GNQ,NC_mstARF_SecondaryPrevention,12.0
GNQ,NC_mstARF_SecondaryPrevention,12.0
GNQ,NC_mstRHD_ValveSurgery,10.0
GNQ,NC_mstTreatPostAcuteIHDComb,5.0
GNQ,NC_mstTreatPostAcuteStrokeComb,5.0
GNQ,NC_mstEliminateTransFats,5.0
GNQ,NC_mstEliminateTransFats,5.0
GNQ,NC_mstAspirin,5.0
GNQ,NC_mstAspirin,5.0
GNQ,NC_mstAspirinAspirinAndTrombolysis,5.0
GNQ,NC_mstAspirinAspirinAndTrombolysis,5.0
GNQ,NC_mstAspirinAndClopidro,5.0
GNQ,NC_mstAspirinAndClopidro,5.0
GNQ,NC_mstPCIAndAspirinAndClopidro,5.0
GNQ,NC_mstPCIAndAspirinAndClopidro,5.0
GNQ,NC_mstTreatMechanicalTrombStroke,5.0
GNQ,NC_mstTreatMechanicalTrombStroke,5.0
GNQ,NC_mstTreatIntravTrombStroke,5.0
GNQ,NC_mstTreatIntravTrombStroke,5.0
GNQ,NC_mstTreatStrokeAcuteAspirin,5.0
GNQ,NC_mstMaxInterv,5.0
GNQ,NC_mstTreatPostAcuteIHDComb,5.0
GNQ,NC_mstTreatPostAcuteStrokeComb,5.0
GNQ,NC_mstEliminateTransFats,5.0
GNQ,NC_mstEliminateTransFats,5.0
GNQ,NC_mstAspirin,5.0
GNQ,NC_mstAspirin,5.0
GNQ,NC_mstAspirinAspirinAndTrombolysis,5.0
GNQ,NC_mstAspirinAspirinAndTrombolysis,5.0
GNQ,NC_mstAspirinAndClopidro,5.0
GNQ,NC_mstAspirinAndClopidro,5.0
GNQ,NC_mstPCIAndAspirinAndClopidro,5.0
GNQ,NC_mstPCIAndAspirinAndClopidro,5.0
GNQ,NC_mstTreatMechanicalTrombStroke,5.0
GNQ,NC_mstTreatMechanicalTrombStroke,5.0
GNQ,NC_mstTreatIntravTrombStroke,5.0
GNQ,NC_mstTreatIntravTrombStroke,5.0
GNQ,NC_mstTreatStrokeAcuteAspirin,5.0
GNQ,NC_mstMaxInterv,5.0
GNQ,NC_mstStdGlycControl,20.0
GNQ,NC_mstStdGlycControl,20.0
GNQ,NC_mstStdGlycControl,20.0
GNQ,NC_mstIntsvGlycControl,5.0
GNQ,NC_mstIntsvGlycControl,5.0
GNQ,NC_mstIntsvGlycControl,20.0
GNQ,NC_mstRetinopathyScrn,10.0
GNQ,NC_mstNeuropathyScr,10.0
GNQ,NC_mstNephropathyScr,10.0
GNQ,NC_mstStdGlycControl,20.0
GNQ,NC_mstStdGlycControl,20.0
GNQ,NC_mstStdGlycControl,20.0
GNQ,NC_mstIntsvGlycControl,5.0
GNQ,NC_mstIntsvGlycControl,5.0
GNQ,NC_mstIntsvGlycControl,20.0
GNQ,NC_mstRetinopathyScrn,10.0
GNQ,NC_mstNeuropathyScr,10.0
GNQ,NC_mstNephropathyScr,10.0
GNQ,NC_mstAntiDeprIntensPsychNEW,5.0
GNQ,NC_mstAntiDeprIntensPsychNEW,5.0
GNQ,NC_mstAntiDeprIntensPsychNEW,5.0
GNQ,NC_mstAntiDeprIntensPsychREC,1.0
GNQ,NC_mstAntiDeprIntensPsychREC,1.0
GNQ,NC_mstAntiDeprIntensPsychREC,1.0
GNQ,NC_mstAntiDepBasicPsychMild,5.0
GNQ,NC_mstAntiDepBasicPsychMild,5.0
GNQ,NC_mstAntiDepBasicPsychModerate,10.0
GNQ,NC_mstAntiDepBasicPsychModerate,10.0
GNQ,NC_mstAntiDepInten,5.0
GNQ,NC_mstAntiDepInten,5.0
GNQ,NC_mstAntiDeprIntensPsychNEW,5.0
GNQ,NC_mstAntiDeprIntensPsychNEW,5.0
GNQ,NC_mstAntiDeprIntensPsychNEW,5.0
GNQ,NC_mstAntiDeprIntensPsychREC,1.0
GNQ,NC_mstAntiDeprIntensPsychREC,1.0
GNQ,NC_mstAntiDeprIntensPsychREC,1.0
GNQ,NC_mstAntiDepBasicPsychMild,5.0
GNQ,NC_mstAntiDepBasicPsychMild,5.0
GNQ,NC_mstAntiDepBasicPsychModerate,10.0
GNQ,NC_mstAntiDepBasicPsychModerate,10.0
GNQ,NC_mstAntiDepInten,5.0
GNQ,NC_mstAntiDepInten,5.0
GNQ,NC_mstPerinatalPsySoc,10.0
GNQ,NC_mstPerinatalPsySoc,10.0
GNQ,NC_mstAntiDepBasicPsychMild,5.0
GNQ,NC_mstAntiDepBasicPsychMild,5.0
GNQ,NC_mstAntiDepBasicPsychModerate,10.0
GNQ,NC_mstAntiDepBasicPsychModerate,10.0
GNQ,NC_mstAntiDepInten,5.0
GNQ,NC_mstAntiDepInten,5.0
GNQ,NC_mstAntiDepBasicPsychMild,5.0
GNQ,NC_mstAntiDepBasicPsychMild,5.0
GNQ,NC_mstAntiDepBasicPsychModerate,10.0
GNQ,NC_mstAntiDepBasicPsychModerate,10.0
GNQ,NC_mstAntiDepInten,5.0
GNQ,NC_mstAntiDepInten,5.0
GNQ,NC_mstAntiPsychBasic,20.0
GNQ,NC_mstAntiPsychInten,5.0
GNQ,NC_mstAntiPsychBasic,20.0
GNQ,NC_mstAntiPsychInten,5.0
GNQ,NC_mstMoodStableBasicPsych,20.0
GNQ,NC_mstMoodStableIntensivePsych,5.0
GNQ,NC_mstMoodStableIntensivePsych,5.0
GNQ,NC_mstMoodStableBasicPsych,20.0
GNQ,NC_mstMoodStableIntensivePsych,5.0
GNQ,NC_mstMoodStableIntensivePsych,5.0
GNQ,NC_mstAntiEpiBasic,40.0
GNQ,NC_mstAntiEpiBasic,40.0
GNQ,NC_mstAntiEpiBasic,40.0
GNQ,NC_mstAntiEpiBasic,40.0
GNQ,NC_mstAlcAssess,5.0
GNQ,NC_mstAlcWithdrawl,5.0
GNQ,NC_mstAlcRelapsePrevnt,5.0
GNQ,NC_mstAlcAssess,5.0
GNQ,NC_mstAlcWithdrawl,5.0
GNQ,NC_mstAlcRelapsePrevnt,5.0
GNQ,NC_mstFamPsychoEdu,5.0
GNQ,NC_mstFamPsychoEdu,5.0
GNQ,NC_mstFamPsychoEdu,5.0
GNQ,NC_mstMethylphenidateMed,5.0
GNQ,NC_mstFamPsychoEdu,5.0
GNQ,NC_mstMethylphenidateMed,5.0
GNQ,NC_mstLowDoseOralTheophylline,9.5
GNQ,NC_mstIpratropiumInhaler,3.5
GNQ,NC_mstSmokingCessation,15.0
GNQ,NC_mstSmokingCessation,15.0
GNQ,NC_mstInhaledSalbutamol,11.0
GNQ,NC_mstAntibiotics,5.0
GNQ,NC_mstOralPrednisolone,5.0
GNQ,NC_mstOxygenConcentration24to28,5.0
GNQ,NC_mstOxygenConcentration24to28,5.0
GNQ,NC_mstLowDoseOralTheophylline,9.5
GNQ,NC_mstIpratropiumInhaler,3.5
GNQ,NC_mstSmokingCessation,15.0
GNQ,NC_mstSmokingCessation,15.0
GNQ,NC_mstInhaledSalbutamol,11.0
GNQ,NC_mstAntibiotics,5.0
GNQ,NC_mstOralPrednisolone,5.0
GNQ,NC_mstOxygenConcentration24to28,5.0
GNQ,NC_mstOxygenConcentration24to28,5.0
GNQ,NC_mstTheopPlusBeclom,36.0
GNQ,NC_mstOralPrednisTheopPlusBeclom,36.0
GNQ,NC_mstInhaleShortactingBeta,95.0
GNQ,NC_mstLowDoseBeclom,36.0
GNQ,NC_mstLowDoseBeclom,36.0
GNQ,NC_mstHighDoseBeclom,95.0
GNQ,NC_mstAsthmaOralPrednisolone,5.0
GNQ,NC_mstTheopPlusBeclom,36.0
GNQ,NC_mstOralPrednisTheopPlusBeclom,36.0
GNQ,NC_mstInhaleShortactingBeta,95.0
GNQ,NC_mstLowDoseBeclom,36.0
GNQ,NC_mstLowDoseBeclom,36.0
GNQ,NC_mstHighDoseBeclom,95.0
GNQ,NC_mstAsthmaOralPrednisolone,5.0
GNQ,NC_mstACEinhibitors,5.0
GNQ,NC_mstACEinhibitors,5.0
GNQ,NC_mstPreventBldPrsr160lt30,5.0
GNQ,NC_mstPreventBldPrsr160lt30,5.0
GNQ,NC_mstPreventBldPrsr140lt30,5.0
GNQ,NC_mstPreventBldPrsr140lt30,5.0
GNQ,NC_mstPreventCholest8lt30,5.0
GNQ,NC_mstPreventCholest8lt30,5.0
GNQ,NC_mstPreventCholest6lt30,5.0
GNQ,NC_mstPreventCholest6lt30,5.0
GNQ,NC_mstPreventTR20,5.0
GNQ,NC_mstPreventTR20,5.0
GNQ,NC_mstPreventBldPrsr160lt20,5.0
GNQ,NC_mstPreventBldPrsr160lt20,5.0
GNQ,NC_mstPreventBldPrsr140lt20,5.0
GNQ,NC_mstPreventBldPrsr140lt20,5.0
GNQ,NC_mstPreventCholest8lt20,5.0
GNQ,NC_mstPreventCholest8lt20,5.0
GNQ,NC_mstPreventCholest6lt20,5.0
GNQ,NC_mstPreventCholest6lt20,5.0
GNQ,NC_mstPreventNonDiabTRlt10,5.0
GNQ,NC_mstPreventNonDiabTRlt10,0.0
GNQ,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
GNQ,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
GNQ,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
GNQ,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
GNQ,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
GNQ,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
GNQ,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
GNQ,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
GNQ,NC_mstPreventNonDiabSBPgt130,5.0
GNQ,NC_mstPreventNonDiabSBPgt130,5.0
GNQ,NC_mstPreventDiabSBPgt140,5.0
GNQ,NC_mstPreventDiabSBPgt140,5.0
